Make,Model,Year,Engine Fuel Type,Horsepower,Engine Cylinders,Transmission Type,Drive Mode,Doors,Market Category,Vehicle Size,Vehicle Style,Popularity,Price in $,highway KMPL,city KMPL
Mazda,CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,23595,14.029714086452987,11.053714128720536
Mazda,CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,28220,14.029714086452987,11.053714128720536
Mazda,CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,26515,12.754285533139079,10.203428426511264
Mazda,CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,25950,10.6285712776159,7.652571319883447
Mazda,CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,27650,9.778285575406626,7.227428468778811
Mazda,CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,31335,10.6285712776159,7.652571319883447
Mazda,CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,33035,9.778285575406626,7.227428468778811
Mazda,CX-7,2010,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,21700,11.903999830929807,8.502857022092718
Mazda,CX-7,2010,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,22490,11.903999830929807,8.502857022092718
Mazda,CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,33340,8.927999873197354,7.227428468778811
Mazda,CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,31640,10.203428426511264,7.652571319883447
Mazda,CX-7,2011,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,21990,11.903999830929807,8.502857022092718
Mazda,CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,27955,8.927999873197354,7.227428468778811
Mazda,CX-7,2011,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,22795,11.903999830929807,8.502857022092718
Mazda,CX-7,2011,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,26390,11.903999830929807,8.502857022092718
Mazda,CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,26255,10.203428426511264,7.652571319883447
Mazda,CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,26455,10.203428426511264,7.652571319883447
Mazda,CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,31840,10.203428426511264,7.652571319883447
Mazda,CX-7,2012,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,26590,11.47885697982517,8.502857022092718
Mazda,CX-7,2012,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,22995,11.47885697982517,8.502857022092718
Mazda,CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,28155,8.927999873197354,7.227428468778811
Mazda,CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,586,33540,8.927999873197354,7.227428468778811
Mazda,CX-7,2012,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,586,22190,11.47885697982517,8.502857022092718
Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,31575,9.35314272430199,6.802285617674175
Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,29985,10.203428426511264,7.227428468778811
Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,32480,10.203428426511264,7.227428468778811
Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Large,4dr SUV,586,36625,9.35314272430199,6.802285617674175
Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Large,4dr SUV,586,35035,10.203428426511264,7.227428468778811
Mazda,CX-9,2014,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,34070,9.35314272430199,6.802285617674175
Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Large,4dr SUV,586,35035,10.203428426511264,7.227428468778811
Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Large,4dr SUV,586,36625,9.35314272430199,6.802285617674175
Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,31575,9.35314272430199,6.802285617674175
Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,34070,9.35314272430199,6.802285617674175
Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,32480,10.203428426511264,7.227428468778811
Mazda,CX-9,2015,regular unleaded,273.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,29985,10.203428426511264,7.227428468778811
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,35970,11.903999830929807,9.35314272430199
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,33320,11.47885697982517,8.927999873197354
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,41970,11.47885697982517,8.927999873197354
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,40170,11.903999830929807,9.35314272430199
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,586,31520,11.903999830929807,9.35314272430199
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,44015,11.47885697982517,8.927999873197354
Mazda,CX-9,2016,regular unleaded,227.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Large,4dr SUV,586,37770,11.47885697982517,8.927999873197354
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,26170,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,27780,8.077714170988083,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,22030,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,27625,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,25245,8.077714170988083,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,26280,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,27625,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,24720,8.077714170988083,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,30155,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,30780,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,23640,8.502857022092718,6.802285617674175
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,25395,8.502857022092718,6.802285617674175
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,28580,8.077714170988083,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,26590,8.077714170988083,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,24010,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,30510,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,26120,8.077714170988083,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,22030,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,26920,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,26540,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,,Compact,Crew Cab Pickup,1851,32135,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,24010,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,27935,8.077714170988083,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,22505,8.502857022092718,6.802285617674175
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,26280,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,24985,8.502857022092718,6.802285617674175
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,26935,8.502857022092718,6.3771427665695395
Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,30760,8.077714170988083,5.951999915464904
Dodge,Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Compact,Crew Cab Pickup,1851,28520,8.077714170988083,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,Extended Cab Pickup,1851,29095,7.652571319883447,5.951999915464904
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,20470,8.502857022092718,6.802285617674175
Dodge,Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,Extended Cab Pickup,1851,20995,8.502857022092718,6.802285617674175
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,28630,8.502857022092718,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,31630,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,23710,8.502857022092718,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,25260,8.502857022092718,6.802285617674175
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,29355,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,31045,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,23710,8.502857022092718,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,29355,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,27960,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,30155,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,28210,8.077714170988083,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,27960,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,26405,8.502857022092718,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,29985,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,26810,7.652571319883447,5.951999915464904
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,27315,8.502857022092718,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,26405,8.502857022092718,6.3771427665695395
Dodge,Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,22560,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,26325,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,27880,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,25305,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,28255,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,23630,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,27005,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,23630,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,29275,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,22755,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,33180,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Extended Cab Pickup,1851,27880,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,29275,7.652571319883447,5.951999915464904
Dodge,Dakota,2010,flex-fuel (unleaded/E85),302.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,31365,8.077714170988083,5.951999915464904
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,26325,8.502857022092718,6.3771427665695395
Dodge,Dakota,2010,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Compact,Crew Cab Pickup,1851,30180,8.502857022092718,6.3771427665695395
Dodge,Dart,2014,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,16495,15.305142639766894,10.6285712776159
Dodge,Dart,2014,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,18595,14.879999788662259,9.35314272430199
Dodge,Dart,2014,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,1851,22995,14.879999788662259,9.778285575406626
Dodge,Dart,2014,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,19995,17.430856895290074,11.903999830929807
Dodge,Dart,2014,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,20995,14.029714086452987,9.778285575406626
Dodge,Dart,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,21645,14.029714086452987,9.778285575406626
Dodge,Dart,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,19000,14.879999788662259,9.35314272430199
Dodge,Dart,2015,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,20495,17.430856895290074,11.903999830929807
Dodge,Dart,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,1851,23795,14.879999788662259,9.778285575406626
Dodge,Dart,2015,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,16495,15.305142639766894,10.6285712776159
Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,19495,16.5805711930808,11.47885697982517
Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,18995,15.305142639766894,10.6285712776159
Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,19395,14.879999788662259,9.35314272430199
Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,17995,15.305142639766894,10.6285712776159
Dodge,Dart,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,1851,24395,14.879999788662259,9.778285575406626
Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,19595,15.305142639766894,10.6285712776159
Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,16995,15.305142639766894,10.6285712776159
Dodge,Dart,2016,regular unleaded,160.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,21095,16.5805711930808,11.47885697982517
Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,22095,14.879999788662259,9.35314272430199
Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,20995,14.879999788662259,9.35314272430199
Dodge,Dart,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,1851,21595,14.879999788662259,9.35314272430199
Rolls-Royce,Dawn,2016,premium unleaded (required),563.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Convertible,86,335000,8.077714170988083,5.101714213255632
Dodge,Daytona,1991,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,1851,2000,10.203428426511264,7.652571319883447
Dodge,Daytona,1991,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,1851,2000,10.203428426511264,7.652571319883447
Dodge,Daytona,1991,regular unleaded,152.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,1851,2000,10.203428426511264,7.652571319883447
Dodge,Daytona,1991,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,13.179428384243714,8.927999873197354
Dodge,Daytona,1991,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,10.6285712776159,7.227428468778811
Dodge,Daytona,1991,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,13.179428384243714,8.927999873197354
Dodge,Daytona,1992,regular unleaded,224.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,1851,2000,10.203428426511264,7.227428468778811
Dodge,Daytona,1992,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,11.053714128720536,7.227428468778811
Dodge,Daytona,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,12.329142682034442,8.502857022092718
Dodge,Daytona,1992,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,12.329142682034442,8.502857022092718
Dodge,Daytona,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,12.329142682034442,9.35314272430199
Dodge,Daytona,1993,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,12.329142682034442,9.35314272430199
Dodge,Daytona,1993,regular unleaded,141.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,1851,2000,10.6285712776159,7.227428468778811
Dodge,Daytona,1993,regular unleaded,224.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,1851,2000,10.203428426511264,7.227428468778811
Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,259,156300,7.652571319883447,4.676571362150995
Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,259,151800,7.227428468778811,4.251428511046359
Aston Martin,DB7,2003,premium unleaded (required),435.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,259,156300,6.3771427665695395,3.8262856599417234
Aston Martin,DB7,2003,premium unleaded (required),420.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,259,141800,7.227428468778811,4.251428511046359
Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,259,235307,8.077714170988083,5.526857064360268
Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,259,213250,8.077714170988083,5.526857064360268
Aston Martin,DB9 GT,2016,premium unleaded (required),540.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,259,198250,8.077714170988083,5.526857064360268
Aston Martin,DB9,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,259,198700,8.077714170988083,5.526857064360268
Aston Martin,DB9,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,259,183700,8.077714170988083,5.526857064360268
Aston Martin,DB9,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,259,200800,8.077714170988083,5.526857064360268
Aston Martin,DB9,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,259,185800,8.077714170988083,5.526857064360268
Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,259,198295,8.077714170988083,5.526857064360268
Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,259,188295,8.077714170988083,5.526857064360268
Aston Martin,DB9,2015,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,259,203295,8.077714170988083,5.526857064360268
